total,recon,track,l2,conc,epoch,temperature
0.0001998272074472125,0.0002839928326527214,2.295905998048552e-06,0.0004331403987105263,0.0,240.0,0.9903508771929824
0.00019987654085109024,0.0002845365459766075,2.286951629373861e-06,0.00043447602183581966,0.0,241.0,0.9894736842105263
0.00019998570655824812,0.00028470332539264596,2.288008729904142e-06,0.00043382388061219586,0.0,242.0,0.9885964912280701
0.00019995431447227647,0.0002847888835168782,2.2850323457623217e-06,0.0004340650395086296,0.0,243.0,0.987719298245614
0.00019997976850878366,0.0002850408935124655,2.280994439171438e-06,0.0004344607489557772,0.0,244.0,0.9868421052631579
0.00019981259761367367,0.0002846550669738299,2.282056092638224e-06,0.0004336606684528976,0.0,245.0,0.9859649122807017
0.00019997795488441928,0.0002851489609056835,2.2787583263553993e-06,0.000434516418193619,0.0,246.0,0.9850877192982456
0.00019972038023403747,0.00028479139459633456,2.27556847242897e-06,0.0004354713018019101,0.0,247.0,0.9842105263157894
0.0001995688227603101,0.0002846639599904183,2.27202117889025e-06,0.0004363155550955754,0.0,248.0,0.9833333333333333
0.00019984532581141114,0.00028509757861143166,2.2744397929890847e-06,0.0004355419013047762,0.0,249.0,0.9824561403508771
0.00019985441952868955,0.00028514509434003903,2.2738620974204498e-06,0.0004353186000798626,0.0,250.0,0.981578947368421
0.0001997236600814097,0.00028507669146505263,2.2699594419034615e-06,0.000436329196256222,0.0,251.0,0.9807017543859649
0.00019969242889838804,0.00028529932040836144,2.264226016408069e-06,0.0004371176895524615,0.0,252.0,0.9798245614035087
0.000199751634372193,0.00028547991211171157,2.262962216817821e-06,0.0004376238964541639,0.0,253.0,0.9789473684210526
0.00019938788840577297,0.0002848022816713912,2.2619730839681815e-06,0.0004374184806301863,0.0,254.0,0.9780701754385964
0.00019943027313148206,0.0002848738155108988,2.2622637951522952e-06,0.0004367698907731417,0.0,255.0,0.9771929824561403
0.00019927871732151965,0.0002846376838852353,2.260929115445027e-06,0.00043664735723298443,0.0,256.0,0.9763157894736841
0.00019961413611019804,0.0002855015866288278,2.2570393850948213e-06,0.000437357367577522,0.0,257.0,0.975438596491228
0.00019917492055976122,0.00028471465565610676,2.2551972469035927e-06,0.0004376649253561093,0.0,258.0,0.974561403508772
0.00019916780419096383,0.00028478882856440964,2.253439205136196e-06,0.00043741228643325627,0.0,259.0,0.9736842105263157
0.00019921360316731856,0.00028503203037130866,2.2503821617371402e-06,0.0004380336442195317,0.0,260.0,0.9728070175438597
0.0001988209567476232,0.00028427806092127573,2.2497279755542393e-06,0.0004387286542762417,0.0,261.0,0.9719298245614035
0.0001989222735833213,0.000284751810396959,2.2442736611353604e-06,0.00043952687999465856,0.0,262.0,0.9710526315789474
0.0001990556885320894,0.000285069909139267,2.2432515461988075e-06,0.00043944521517687274,0.0,263.0,0.9701754385964912
0.0001988362631079214,0.00028478519376845724,2.2401758438415475e-06,0.0004392691216188118,0.0,264.0,0.9692982456140351
0.00019847934713776978,0.0002841727624910821,2.2381277246918023e-06,0.0004397745912074009,0.0,265.0,0.968421052631579
0.00019889501412071183,0.0002850663045804343,2.236844925365406e-06,0.0004407383677358303,0.0,266.0,0.9675438596491228
0.00019868965685402692,0.0002847582351941231,2.2347972479648477e-06,0.00044060710721800463,0.0,267.0,0.9666666666666667
0.00019859364660871126,0.00028468866243919124,2.232368668795543e-06,0.0004401005726028311,0.0,268.0,0.9657894736842105
0.0001986024006647571,0.0002848443536575137,2.2295653646225645e-06,0.0004410876347515547,0.0,269.0,0.9649122807017544
0.00019832483086302527,0.0002843430154625475,2.2284821195104326e-06,0.0004412724576503125,0.0,270.0,0.9640350877192982
0.00019846447715408445,0.0002846411802993459,2.2281346073869642e-06,0.0004405231490569589,0.0,271.0,0.9631578947368421
0.000198271615087736,0.00028450131119640165,2.2231828747859124e-06,0.00044138541084605436,0.0,272.0,0.962280701754386
0.00019798788720965248,0.00028422889131385224,2.2172127846595176e-06,0.00044312377986629347,0.0,273.0,0.9614035087719298
0.00019820565281126435,0.00028469747846445354,2.216564917562164e-06,0.00044278750589037163,0.0,274.0,0.9605263157894737
0.00019812240153331196,0.00028461828113065965,2.2148114728120014e-06,0.0004429729410546331,0.0,275.0,0.9596491228070175
0.00019773605858855792,0.00028408728046601216,2.2099357710858168e-06,0.00044402312468556037,0.0,276.0,0.9587719298245614
0.000197931893658207,0.0002846418361482577,2.20665698146269e-06,0.00044454978526258947,0.0,277.0,0.9578947368421052
0.00019782554933472593,0.000284299811031191,2.2092821153786985e-06,0.00044359031359336395,0.0,278.0,0.9570175438596491
0.00019786983528564118,0.00028442080725252927,2.2086513885265656e-06,0.0004431485989232885,0.0,279.0,0.956140350877193
0.00019789352360939224,0.00028475355468572726,2.2028938892075056e-06,0.0004443970950904465,0.0,280.0,0.9552631578947368
0.00019786161608180354,0.0002849417268156785,2.1978198826919957e-06,0.0004452557463408004,0.0,281.0,0.9543859649122807
0.00019794107174524742,0.00028511052636789235,2.1976125688565606e-06,0.00044549395053534806,0.0,282.0,0.9535087719298245
0.00019781969554651707,0.0002848571427052651,2.197836214507947e-06,0.0004452221386021585,0.0,283.0,0.9526315789473684
0.00019780484129626122,0.00028474735628115976,2.199452350330004e-06,0.0004448537735178582,0.0,284.0,0.9517543859649122
0.0001976861502092128,0.0002847461980837378,2.194711386532817e-06,0.00044526730434715984,0.0,285.0,0.9508771929824561
0.000197576662250073,0.0002846323549666449,2.192570650945493e-06,0.00044621678260012277,0.0,286.0,0.95
0.00019732744428115051,0.0002843699971246344,2.187826112747473e-06,0.000446792805636635,0.0,287.0,0.9491228070175439
0.0001973298294690585,0.0002844706806566415,2.1859127406631164e-06,0.00044667122094886564,0.0,288.0,0.9482456140350877
0.00019720264569379376,0.00028430230737788807,2.1841836410026466e-06,0.0004469031039698708,0.0,289.0,0.9473684210526316
0.00019735497262264435,0.00028459361921505914,2.1844653163908066e-06,0.0004465315629993955,0.0,290.0,0.9464912280701754
0.00019735025747659113,0.0002848467083189516,2.179183216244228e-06,0.0004473257767294658,0.0,291.0,0.9456140350877194
0.0001973929751723042,0.0002850342395377068,2.1771224224720156e-06,0.00044779699436479957,0.0,292.0,0.9447368421052631
0.00019720548871847128,0.0002848217921366633,2.1738569333611965e-06,0.000448170655671092,0.0,293.0,0.9438596491228071
0.00019692785665817257,0.0002843096512243462,2.173007150245555e-06,0.00044785296623907556,0.0,294.0,0.9429824561403508
0.0001971551535110774,0.00028482183040325727,2.1718711081936306e-06,0.0004474599350677061,0.0,295.0,0.9421052631578948
0.00019692838167246622,0.0002845165509578765,2.168880177034441e-06,0.0004481026614312462,0.0,296.0,0.9412280701754385
0.00019706447848978018,0.00028487937323333945,2.167037064357692e-06,0.000448864873100532,0.0,297.0,0.9403508771929825
0.0001967796848376236,0.0002843626607168935,2.165954582746394e-06,0.0004494914732413951,0.0,298.0,0.9394736842105262
0.00019679623026878812,0.0002844591104734516,2.164698393298433e-06,0.00044921621999123877,0.0,299.0,0.9385964912280702
0.00019685234232128974,0.0002847674955049099,2.1607761011352743e-06,0.00044919143739239757,0.0,300.0,0.937719298245614
0.00019678237031099357,0.00028472536726424185,2.1587973452733574e-06,0.00044975207503977625,0.0,301.0,0.9368421052631579
0.0001968316560564447,0.0002848749083874619,2.157796223501481e-06,0.00044929581214369035,0.0,302.0,0.9359649122807017
0.00019671429525798474,0.0002847542031320906,2.1554876170065194e-06,0.0004500021654605177,0.0,303.0,0.9350877192982456
0.0001964840563261062,0.0002844804737459584,2.1517306940754307e-06,0.0004505517638345151,0.0,304.0,0.9342105263157894
0.00019636591975503873,0.00028444908571089274,2.147617742963089e-06,0.00045093354781010895,0.0,305.0,0.9333333333333333
0.00019677466457154502,0.0002852370569948493,2.1481984953607477e-06,0.00045117218824865046,0.0,306.0,0.9324561403508771
0.00019656703390266714,0.00028495953227150275,2.14544386168153e-06,0.0004511708207061945,0.0,307.0,0.9315789473684211
0.00019652425859005028,0.00028487864469718915,2.1453842681149575e-06,0.0004503273317316823,0.0,308.0,0.9307017543859648
0.00019595442047919815,0.000284025107860309,2.139615369783077e-06,0.00045148177471130704,0.0,309.0,0.9298245614035088
0.00019609801971906058,0.0002843939399561986,2.137958860628431e-06,0.00045208157509505167,0.0,310.0,0.9289473684210525
0.0001962272396653369,0.00028467623012434757,2.1374896654418153e-06,0.0004518853238189258,0.0,311.0,0.9280701754385965
0.00019633993484489173,0.000284834896431705,2.138847370265832e-06,0.00045130397656576766,0.0,312.0,0.9271929824561403
0.00019594067177664283,0.0002842372878774454,2.1347991708246976e-06,0.00045204910151363376,0.0,313.0,0.9263157894736842
0.0001962547378902738,0.0002850284544099431,2.1315262862296714e-06,0.0004523533206223182,0.0,314.0,0.9254385964912281
0.00019606754120883734,0.0002847810510901677,2.128980870899442e-06,0.0004524943569889979,0.0,315.0,0.9245614035087719
0.0001958942251255259,0.0002844840265592898,2.127980187109169e-06,0.00045270601976813335,0.0,316.0,0.9236842105263158
0.0001962472113310772,0.0002853655038691221,2.124416008108075e-06,0.00045405728532218966,0.0,317.0,0.9228070175438596
0.00019562479149611543,0.0002842306309368449,2.122227016367006e-06,0.0004538019909099047,0.0,318.0,0.9219298245614035
0.00019563445643936195,0.0002844415704122503,2.1183722700093054e-06,0.00045436400509371507,0.0,319.0,0.9210526315789473
0.00019589113780469407,0.0002850097248532486,2.117302863420431e-06,0.00045370280464579504,0.0,320.0,0.9201754385964912
0.00019596433551766383,0.0002853324784964397,2.1137448625972545e-06,0.0004544745701357071,0.0,321.0,0.9192982456140351
0.00019562508820086585,0.00028485051016655056,2.109788959066517e-06,0.0004551071102550375,0.0,322.0,0.9184210526315789
0.00019534769575888956,0.0002843227107062405,2.1092508097516617e-06,0.0004550745106132835,0.0,323.0,0.9175438596491228
0.00019547867098925042,0.0002847191531503575,2.1065083018521575e-06,0.0004563879825407446,0.0,324.0,0.9166666666666666
0.00019541749473763037,0.00028467492949417787,2.104923400052373e-06,0.00045694418758070583,0.0,325.0,0.9157894736842105
0.00019542105829309635,0.00028467531173814834,2.1050975149764533e-06,0.00045596579895215917,0.0,326.0,0.9149122807017543
0.00019517997795530357,0.00028435265987396995,2.1018967012432716e-06,0.0004562305048005478,0.0,327.0,0.9140350877192982
0.00019542031490362411,0.0002850972751310587,2.096582960269572e-06,0.0004571047686283456,0.0,328.0,0.9131578947368421
0.0001953294826927074,0.00028493710792686734,2.09613052819305e-06,0.0004576672621693635,0.0,329.0,0.9122807017543859
0.00019535932625958723,0.0002850109120098258,2.0958539179443974e-06,0.00045752420408713733,0.0,330.0,0.9114035087719298
0.00019537754315966253,0.00028511882026030895,2.094430454750813e-06,0.00045737305714138463,0.0,331.0,0.9105263157894736
0.00019514470920053504,0.0002847296070678248,2.0929055855352894e-06,0.0004572666761547932,0.0,332.0,0.9096491228070176
0.00019482263460251492,0.00028416176068858114,2.0913800443712156e-06,0.0004572518895281434,0.0,333.0,0.9087719298245613
0.00019544618192758465,0.00028563796631029674,2.086745160471909e-06,0.0004585676448886123,0.0,334.0,0.9078947368421053
0.0001949910886944314,0.00028499395175865527,2.0813702862143744e-06,0.00045985519837213074,0.0,335.0,0.9070175438596491
0.00019469164849740054,0.0002844067460997377,2.0811572189960825e-06,0.000459342917281588,0.0,336.0,0.906140350877193
0.00019502567423256028,0.0002852040843080572,2.0785673342162807e-06,0.000459448125193323,0.0,337.0,0.9052631578947368
0.00019465021480626388,0.00028457875504249485,2.0760541287124987e-06,0.0004594858458553855,0.0,338.0,0.9043859649122807
0.0001948904606453687,0.0002849620185150474,2.0780092321549836e-06,0.0004592197617826877,0.0,339.0,0.9035087719298245
0.0001947397827366583,0.00028488739865678483,2.0734408741762313e-06,0.0004600597108681875,0.0,340.0,0.9026315789473685
0.00019505396018992235,0.0002855172555090423,2.0734326187410482e-06,0.0004595173114363657,0.0,341.0,0.9017543859649122
0.00019481724806702074,0.00028505222519856584,2.073273117426379e-06,0.00045930803553301567,0.0,342.0,0.9008771929824562
0.00019477263801951462,0.000285041707238204,2.07170178203612e-06,0.0004592386137828379,0.0,343.0,0.8999999999999999
0.00019445720740160716,0.00028466789715756704,2.0664915074816876e-06,0.00046097023223350077,0.0,344.0,0.8991228070175439
0.0001944793106878312,0.0002849057454510894,2.0625858098292525e-06,0.00046179382908952756,0.0,345.0,0.8982456140350877
0.0001942278975980625,0.00028456307726475475,2.0593753717093556e-06,0.0004619781336893328,0.0,346.0,0.8973684210526316
0.00019438675140449663,0.0002848396982502674,2.0602348457095644e-06,0.00046102980825669644,0.0,347.0,0.8964912280701754
0.00019415999217674155,0.0002844175867340508,2.0595934136451463e-06,0.00046136352524289427,0.0,348.0,0.8956140350877193
0.00019460065997697185,0.0002851520665038173,2.0625443908038123e-06,0.00046101663668768046,0.0,349.0,0.8947368421052632
0.00019431672851675033,0.00028486205722581885,2.0569706147833173e-06,0.00046143500938646605,0.0,350.0,0.893859649122807
0.00019450639283891024,0.0002853988455982714,2.0538360281071136e-06,0.0004610683764502724,0.0,351.0,0.8929824561403509
0.000193918597785229,0.00028447311058535927,2.04878315585229e-06,0.0004624642188970984,0.0,352.0,0.8921052631578947
0.0001941003835413415,0.0002849694477560503,2.0461007638006466e-06,0.0004631400245007254,0.0,353.0,0.8912280701754386
0.00019380003788243045,0.0002844280841987574,2.044917507991194e-06,0.00046305452952722384,0.0,354.0,0.8903508771929824
0.00019409225056393113,0.00028506485327102965,2.04387603351425e-06,0.00046292484382321007,0.0,355.0,0.8894736842105263
0.0001942185969952287,0.0002852200563069566,2.0458415080785367e-06,0.00046253356088300844,0.0,356.0,0.8885964912280702
0.00019379410647596954,0.00028467490233140654,2.0396895800466428e-06,0.0004644170253259433,0.0,357.0,0.887719298245614
0.00019370072894579597,0.0002846023317010936,2.0373897947837437e-06,0.0004648194698865318,0.0,358.0,0.8868421052631579
0.000193635637035409,0.0002846012727146993,2.034820222460437e-06,0.00046449583893284576,0.0,359.0,0.8859649122807017
0.00019396557418875282,0.00028520528197769994,2.0359608633191977e-06,0.00046391084287435207,0.0,360.0,0.8850877192982456
0.00019384169380675135,0.0002851171020854167,2.0327752127916977e-06,0.0004637661488048112,0.0,361.0,0.8842105263157894
0.00019349602294664107,0.0002846714440633272,2.027826212159766e-06,0.00046464473352664904,0.0,362.0,0.8833333333333333
0.0001934945127785371,0.0002846572739942124,2.0280136810016524e-06,0.0004655324206583344,0.0,363.0,0.8824561403508772
0.00019344797698337608,0.00028476442976479744,2.024003638517813e-06,0.00046567287461082943,0.0,364.0,0.881578947368421
0.00019371904544269954,0.00028542269915317255,2.02164136646664e-06,0.00046666386944177007,0.0,365.0,0.880701754385965
0.00019353620036261722,0.00028511573281891445,2.020472660217676e-06,0.00046651731677798596,0.0,366.0,0.8798245614035087
0.0001931841767415429,0.00028447213741547914,2.019258049258135e-06,0.00046665705924189333,0.0,367.0,0.8789473684210527
0.00019340964710604563,0.0002848774878741817,2.0201761581632472e-06,0.0004664977902296526,0.0,368.0,0.8780701754385964
0.00019340953609193177,0.00028493261949892997,2.019096213831183e-06,0.0004658194281908899,0.0,369.0,0.8771929824561404
0.00019319843987298878,0.00028467228448164264,2.0158509368649426e-06,0.000466026108620909,0.0,370.0,0.8763157894736842
0.00019329065513072185,0.00028509382665266883,2.0110814535895282e-06,0.0004667061941996032,0.0,371.0,0.8754385964912281
0.00019299928237322963,0.00028469717565923156,2.0073173068818593e-06,0.0004677594780033437,0.0,372.0,0.8745614035087719
0.00019309994750737206,0.0002849781380826646,2.005740008254332e-06,0.00046737735076169323,0.0,373.0,0.8736842105263158
0.0001930361038065024,0.0002849114985453496,2.0044805100201885e-06,0.0004683424071352867,0.0,374.0,0.8728070175438596
0.00019294767199850362,0.00028493601051714755,2.0003955650527967e-06,0.0004697774528757636,0.0,375.0,0.8719298245614036
0.00019283046837760692,0.0002845671593723549,2.0031279104604456e-06,0.0004686886267605382,0.0,376.0,0.8710526315789473
0.00019302561545633427,0.0002850648659542234,2.0009988976155707e-06,0.0004682096839510522,0.0,377.0,0.8701754385964913
0.0001925871984407386,0.000284457310930808,1.9955537532128143e-06,0.00046969972148768347,0.0,378.0,0.869298245614035
0.00019285966037555004,0.0002850322727505164,1.994968476229718e-06,0.00046931276788090935,0.0,379.0,0.868421052631579
0.00019271881956153402,0.00028467816714461283,1.996428846673089e-06,0.0004690144149904458,0.0,380.0,0.8675438596491227
0.0001926855443588704,0.00028478367774100713,1.9929963098716675e-06,0.0004687996884243132,0.0,381.0,0.8666666666666667
0.00019233048287177476,0.0002843014950747891,1.9883604023198735e-06,0.0004707261777807771,0.0,382.0,0.8657894736842104
0.00019240678864235696,0.00028448558073277124,1.987732138148817e-06,0.00047069667594880793,0.0,383.0,0.8649122807017544
0.00019240700716221073,0.0002846362159140686,1.984708432402385e-06,0.00047118516645433615,0.0,384.0,0.8640350877192982
0.00019243504014290568,0.00028463423957831403,1.985875169994684e-06,0.00047104237792614537,0.0,385.0,0.8631578947368421
0.00019248028117929938,0.00028495559339236404,1.981225251929437e-06,0.00047185024928572407,0.0,386.0,0.8622807017543859
0.00019252046400853977,0.00028516438931158055,1.9786688964780794e-06,0.0004715462785120436,0.0,387.0,0.8614035087719298
0.00019229321214962633,0.0002848015038251056,1.9768133878858663e-06,0.00047212681423370397,0.0,388.0,0.8605263157894736
0.0001921300524471493,0.00028462589237308124,1.973770279836969e-06,0.00047285043070337393,0.0,389.0,0.8596491228070176
0.0001923466610810785,0.000285033697270894,1.9743293065574926e-06,0.0004715800303471982,0.0,390.0,0.8587719298245613
0.00019220359318505034,0.0002849811242996347,1.9696256079305423e-06,0.00047239017633870925,0.0,391.0,0.8578947368421053
0.00019202094127049064,0.0002846173525328016,1.9696050998422647e-06,0.00047213699657168293,0.0,392.0,0.8570175438596491
0.0001921952348639386,0.0002850118013404197,1.9687016875275946e-06,0.0004717906479202535,0.0,393.0,0.856140350877193
0.0001924719574596762,0.0002857966795044796,1.9640070735809967e-06,0.0004734391096141035,0.0,394.0,0.8552631578947368
0.0001920599204381232,0.0002851247867625654,1.960945083909699e-06,0.00047389735265572453,0.0,395.0,0.8543859649122807
0.00019173882312117053,0.0002845733622377414,1.9591361208940477e-06,0.0004737376088435455,0.0,396.0,0.8535087719298246
0.00019182299456964983,0.00028489167154276655,1.95610052766757e-06,0.0004746457288896645,0.0,397.0,0.8526315789473684
0.0001917579830504565,0.0002845702034594104,1.9599834843732566e-06,0.000473294976426253,0.0,398.0,0.8517543859649123
0.00019169086415593396,0.00028471144538545594,1.9544376284084245e-06,0.0004742015558983606,0.0,399.0,0.8508771929824561
0.00019139075862170855,0.0002843091323828616,1.9504484477889706e-06,0.0004749812724486583,0.0,400.0,0.85
